,A02l_A1R,A02l_A2R,A02l_A3R,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A1L,A02l_A2L,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,time
123,138.54545454545453,239.5,201.8846153846154,825.953488372093,1104.0384615384614,862.5277777777778,861.2258064516129,137.19230769230768,376.5681818181818,486.0,637.9772727272727,844.3461538461538,389.03333333333336,3.84211
124,152.21212121212122,228.03333333333333,210.65384615384616,803.8139534883721,1059.2692307692307,889.5,856.4516129032259,153.73076923076923,384.47727272727275,448.39473684210526,654.4545454545455,931.9615384615385,393.6666666666667,3.8733466666666665
125,135.87878787878788,232.46666666666667,192.5,780.8372093023256,1093.7884615384614,854.5,888.2258064516129,147.07692307692307,364.0,485.4736842105263,632.9545454545455,862.0,380.6333333333333,3.904583333333333
126,145.5151515151515,234.1,193.57692307692307,840.7674418604652,1060.173076923077,831.9722222222222,879.2258064516129,139.53846153846155,364.15909090909093,476.7368421052632,664.25,883.8076923076923,390.73333333333335,3.93582
127,163.4848484848485,245.26666666666668,218.96153846153845,802.2558139534884,1020.4423076923077,817.6111111111111,842.3548387096774,157.5,378.52272727272725,466.7894736842105,659.6818181818181,873.8076923076923,399.53333333333336,3.9670566666666667
128,148.03030303030303,234.86666666666667,202.57692307692307,814.5581395348837,1087.9038461538462,840.6666666666666,861.4516129032259,139.30769230769232,347.1818181818182,461.5263157894737,675.9318181818181,830.0384615384615,396.76666666666665,3.9982933333333333
129,151.21212121212122,238.86666666666667,198.5,739.2558139534884,1036.8076923076924,879.7222222222222,923.2903225806451,132.6153846153846,373.75,489.86842105263156,671.0,843.0,399.8333333333333,4.02953
130,152.1818181818182,230.8,229.1153846153846,806.3023255813954,1069.673076923077,811.5555555555555,893.8064516129032,161.96153846153845,379.4318181818182,489.4736842105263,638.3409090909091,805.5,401.1,4.060766666666667
131,141.1818181818182,224.76666666666668,236.26923076923077,807.1627906976744,1089.9423076923076,920.8055555555555,847.9677419354839,131.3846153846154,367.9318181818182,446.13157894736844,677.9090909090909,889.8076923076923,413.96666666666664,4.092003333333333
132,147.84848484848484,236.03333333333333,212.76923076923077,777.6046511627907,1012.6923076923077,886.0555555555555,857.0,133.23076923076923,392.4318181818182,493.7368421052632,665.1818181818181,883.1538461538462,396.6333333333333,4.12324
133,141.4848484848485,257.43333333333334,207.8846153846154,762.8139534883721,1087.1153846153845,938.5555555555555,860.741935483871,141.8846153846154,371.8636363636364,495.2894736842105,660.7045454545455,854.2307692307693,397.3666666666667,4.154476666666667
134,145.6969696969697,222.53333333333333,209.76923076923077,801.2790697674419,1054.2307692307693,925.3333333333334,921.1612903225806,143.34615384615384,371.27272727272725,460.2631578947368,626.9090909090909,784.2692307692307,394.03333333333336,4.185713333333333
135,147.75757575757575,213.7,203.3846153846154,808.9767441860465,1060.7115384615386,877.4166666666666,829.483870967742,141.07692307692307,351.1363636363636,494.2368421052632,645.7045454545455,809.3846153846154,419.56666666666666,4.21695
136,141.96969696969697,243.5,192.73076923076923,771.1627906976744,1068.9038461538462,944.2222222222222,881.516129032258,140.69230769230768,395.29545454545456,510.39473684210526,682.8409090909091,793.3461538461538,426.43333333333334,4.248186666666666
137,132.3030303030303,224.16666666666666,216.34615384615384,782.046511627907,1062.5961538461538,900.0,869.483870967742,148.69230769230768,401.29545454545456,456.92105263157896,685.1590909090909,896.0,407.8666666666667,4.279423333333333
138,141.78787878787878,257.9,204.34615384615384,811.8139534883721,1028.1346153846155,903.6944444444445,841.1935483870968,129.3846153846154,386.79545454545456,482.1578947368421,629.5909090909091,816.2307692307693,427.7,4.3106599999999995
139,149.24242424242425,221.83333333333334,187.92307692307693,799.3255813953489,1059.4038461538462,868.8611111111111,878.8709677419355,126.6923076923077,364.75,462.7105263157895,623.4318181818181,836.8076923076923,381.8666666666667,4.341896666666667
140,137.93939393939394,241.2,229.42307692307693,829.4186046511628,1072.5192307692307,862.25,868.7096774193549,127.3076923076923,376.40909090909093,464.44736842105266,630.7727272727273,821.8846153846154,437.6333333333333,4.3731333333333335
141,153.15151515151516,240.03333333333333,218.80769230769232,752.0697674418604,1046.0192307692307,951.4444444444445,908.1935483870968,130.8846153846154,377.02272727272725,466.8421052631579,662.5454545454545,837.8076923076923,397.8,4.40437
142,141.8181818181818,224.83333333333334,200.57692307692307,771.5348837209302,1031.8846153846155,901.3333333333334,864.6451612903226,135.30769230769232,369.6818181818182,461.2631578947368,709.3409090909091,870.5,408.3666666666667,4.435606666666667
143,150.15151515151516,249.06666666666666,209.0,802.5581395348837,1013.9423076923077,932.6666666666666,887.741935483871,135.19230769230768,397.79545454545456,483.36842105263156,649.0,787.6538461538462,367.6333333333333,4.466843333333333
144,158.9090909090909,222.26666666666668,228.69230769230768,812.3023255813954,1066.3461538461538,878.3611111111111,891.0322580645161,143.46153846153845,386.8181818181818,436.3157894736842,653.0909090909091,823.1923076923077,389.7,4.49808
145,151.84848484848484,233.1,206.80769230769232,800.3488372093024,1052.9038461538462,913.3333333333334,844.2258064516129,135.1153846153846,393.72727272727275,448.10526315789474,687.3636363636364,873.0769230769231,400.56666666666666,4.529316666666666
146,141.96969696969697,229.86666666666667,222.84615384615384,786.8837209302326,1070.6346153846155,936.0,894.7741935483871,140.23076923076923,374.6818181818182,471.55263157894734,685.9545454545455,792.5769230769231,386.53333333333336,4.560553333333333
147,162.63636363636363,217.23333333333332,185.46153846153845,772.8837209302326,1060.7884615384614,880.0833333333334,810.3548387096774,135.42307692307693,394.79545454545456,474.9736842105263,691.75,844.9615384615385,401.3666666666667,4.59179
148,140.1818181818182,223.16666666666666,215.34615384615384,744.0930232558139,1069.1923076923076,880.1944444444445,926.6774193548387,141.92307692307693,384.59090909090907,472.5263157894737,657.8863636363636,918.8846153846154,425.5,4.623026666666666
149,152.15151515151516,245.3,229.53846153846155,801.3023255813954,1029.826923076923,851.0277777777778,871.741935483871,136.5,382.97727272727275,454.2894736842105,644.0,859.7692307692307,412.0,4.654263333333334
150,150.15151515151516,227.5,215.73076923076923,782.6046511627907,1105.826923076923,869.6111111111111,855.2258064516129,135.19230769230768,372.72727272727275,458.89473684210526,643.9772727272727,859.4230769230769,418.3666666666667,4.6855
151,158.15151515151516,247.03333333333333,215.0,782.7674418604652,1052.8461538461538,915.6944444444445,912.0,125.46153846153847,405.3636363636364,461.36842105263156,659.2727272727273,846.5384615384615,393.46666666666664,4.716736666666667
152,137.66666666666666,230.83333333333334,199.26923076923077,794.4883720930233,1052.1538461538462,857.5555555555555,836.1290322580645,141.07692307692307,355.90909090909093,482.7894736842105,633.5227272727273,823.8076923076923,401.3333333333333,4.747973333333333
153,162.0909090909091,206.1,247.19230769230768,775.5116279069767,1047.923076923077,890.5555555555555,830.3225806451613,129.69230769230768,390.0,445.86842105263156,705.75,825.9615384615385,406.93333333333334,4.77921
154,149.6969696969697,239.5,217.76923076923077,776.2325581395348,1112.4423076923076,872.1666666666666,933.3225806451613,133.1153846153846,391.25,475.3157894736842,664.5681818181819,798.1153846153846,387.0,4.8104466666666665
155,144.24242424242425,261.7,221.26923076923077,752.2558139534884,1015.0,920.7222222222222,925.3548387096774,135.23076923076923,391.6136363636364,463.86842105263156,673.1136363636364,809.8076923076923,462.26666666666665,4.841683333333333
156,146.87878787878788,227.76666666666668,226.34615384615384,773.1860465116279,1096.0192307692307,914.5555555555555,850.483870967742,139.23076923076923,354.77272727272725,470.5263157894737,662.5,783.3076923076923,407.2,4.87292
157,133.45454545454547,216.73333333333332,219.26923076923077,809.6046511627907,1022.75,870.3888888888889,951.3870967741935,141.73076923076923,341.3863636363636,439.10526315789474,631.5454545454545,859.1153846153846,400.2,4.904156666666666
158,148.21212121212122,225.06666666666666,211.6153846153846,798.0,1072.2307692307693,848.4166666666666,864.258064516129,137.80769230769232,388.6818181818182,488.42105263157896,627.3409090909091,839.5384615384615,418.3,4.935393333333333
159,153.57575757575756,220.8,224.92307692307693,768.9767441860465,1065.9423076923076,796.1388888888889,838.2903225806451,129.34615384615384,418.25,430.6578947368421,640.0227272727273,874.8461538461538,394.6333333333333,4.96663
160,144.45454545454547,221.96666666666667,204.23076923076923,789.1395348837209,1072.8653846153845,848.3611111111111,898.483870967742,138.96153846153845,395.52272727272725,472.2894736842105,698.3636363636364,900.1153846153846,398.4,4.997866666666667
161,145.42424242424244,249.4,232.0,719.1627906976744,1005.9038461538462,823.5833333333334,870.0,137.65384615384616,378.27272727272725,450.63157894736844,645.9772727272727,824.9230769230769,388.06666666666666,5.0291033333333335
162,143.45454545454547,227.2,223.65384615384616,768.7441860465116,1095.7884615384614,839.6944444444445,894.4516129032259,141.92307692307693,379.27272727272725,469.2105263157895,640.7272727272727,868.3076923076923,403.5,5.06034
163,147.45454545454547,227.93333333333334,226.07692307692307,783.3255813953489,1061.5576923076924,854.9444444444445,930.3225806451613,135.76923076923077,370.0,464.60526315789474,650.7045454545455,820.5,443.03333333333336,5.091576666666667
164,149.12121212121212,232.23333333333332,214.30769230769232,798.9302325581396,1108.5,870.1666666666666,891.5483870967741,151.26923076923077,374.77272727272725,455.86842105263156,647.8409090909091,850.0,372.6333333333333,5.122813333333333
165,157.6969696969697,233.53333333333333,222.26923076923077,766.9302325581396,1046.3461538461538,880.0555555555555,871.258064516129,149.0,392.52272727272725,457.6842105263158,669.1590909090909,848.5384615384615,439.7,5.15405
166,147.6060606060606,219.9,223.30769230769232,762.4418604651163,1030.4423076923076,868.7777777777778,865.483870967742,145.69230769230768,379.40909090909093,460.7631578947368,623.2727272727273,879.1538461538462,403.06666666666666,5.185286666666666
167,146.36363636363637,247.9,204.57692307692307,810.4418604651163,1058.1538461538462,902.4722222222222,839.1612903225806,142.30769230769232,348.95454545454544,472.7368421052632,689.6590909090909,907.4230769230769,408.1333333333333,5.216523333333333
168,134.78787878787878,234.26666666666668,213.65384615384616,766.2325581395348,1049.4807692307693,900.8333333333334,876.4516129032259,149.3846153846154,378.0681818181818,499.44736842105266,663.8409090909091,893.6538461538462,418.3333333333333,5.2477599999999995
169,148.03030303030303,220.43333333333334,209.96153846153845,757.2325581395348,1034.8076923076924,883.3333333333334,854.9354838709677,134.23076923076923,378.90909090909093,473.6842105263158,688.4772727272727,816.4230769230769,426.7,5.278996666666667
170,145.78787878787878,252.7,200.69230769230768,833.8837209302326,1063.173076923077,916.0277777777778,834.6451612903226,143.76923076923077,357.5681818181818,482.9736842105263,643.9772727272727,835.4230769230769,417.5,5.310233333333334
171,156.21212121212122,223.03333333333333,220.26923076923077,716.2325581395348,1016.8653846153846,829.5,862.1935483870968,124.23076923076923,370.8863636363636,451.86842105263156,694.0,852.8076923076923,447.03333333333336,5.34147
172,139.6969696969697,214.4,231.23076923076923,790.2093023255813,1044.7115384615386,892.1944444444445,884.9032258064516,140.6153846153846,377.8181818181818,446.39473684210526,633.25,778.1153846153846,406.96666666666664,5.372706666666667
173,152.15151515151516,223.4,216.6153846153846,789.0697674418604,1079.7115384615386,969.25,877.1612903225806,141.96153846153845,376.84090909090907,476.2631578947368,635.6818181818181,779.5384615384615,401.1333333333333,5.403943333333333
174,145.15151515151516,232.23333333333332,224.6153846153846,743.5581395348837,1022.2884615384615,907.0,857.2903225806451,149.0,376.1136363636364,428.1842105263158,677.1363636363636,909.4230769230769,442.1333333333333,5.43518
175,149.78787878787878,226.23333333333332,225.19230769230768,754.6744186046511,1035.826923076923,922.1111111111111,875.3870967741935,146.80769230769232,378.22727272727275,451.7368421052632,681.9772727272727,896.3076923076923,427.6,5.4664166666666665
176,141.0909090909091,227.0,240.15384615384616,766.0,1081.75,951.8611111111111,874.8064516129032,139.69230769230768,375.70454545454544,455.7105263157895,636.9545454545455,822.9230769230769,396.76666666666665,5.497653333333333
177,147.36363636363637,201.13333333333333,225.73076923076923,777.953488372093,973.2884615384615,902.3333333333334,898.4516129032259,131.96153846153845,387.8863636363636,456.2105263157895,685.1136363636364,787.6538461538462,430.8666666666667,5.52889
178,140.3939393939394,249.46666666666667,210.07692307692307,774.3255813953489,1043.5961538461538,906.2777777777778,840.1935483870968,161.96153846153845,378.6136363636364,419.1578947368421,633.4318181818181,810.6153846153846,423.6333333333333,5.560126666666666
179,135.0909090909091,237.3,199.69230769230768,755.0,1072.7307692307693,858.0,877.5806451612904,143.3846153846154,352.0,452.0263157894737,687.9318181818181,829.1153846153846,461.1,5.591363333333333
180,141.0,219.6,202.5,732.9302325581396,1058.1153846153845,870.6944444444445,891.9032258064516,132.84615384615384,396.0681818181818,454.2368421052632,661.9545454545455,812.9230769230769,435.43333333333334,5.6226
181,146.36363636363637,226.0,241.42307692307693,729.9069767441861,1049.3461538461538,929.3333333333334,892.8709677419355,130.8846153846154,364.8181818181818,461.42105263157896,641.9545454545455,781.0769230769231,423.06666666666666,5.653836666666667
182,142.21212121212122,243.6,232.07692307692307,806.4883720930233,1072.0384615384614,860.4166666666666,880.9354838709677,134.46153846153845,375.25,431.55263157894734,635.7045454545455,805.8846153846154,423.6,5.685073333333333
183,150.21212121212122,242.7,214.6153846153846,753.3488372093024,1051.3076923076924,934.0,908.5483870967741,143.57692307692307,366.02272727272725,454.39473684210526,677.8636363636364,831.3461538461538,416.1333333333333,5.71631
184,143.0909090909091,253.9,231.15384615384616,776.1162790697674,1092.4807692307693,845.5555555555555,939.483870967742,137.57692307692307,378.79545454545456,432.2105263157895,671.5909090909091,796.3846153846154,415.73333333333335,5.747546666666667
185,153.75757575757575,238.7,211.65384615384616,785.4186046511628,1091.8846153846155,891.3611111111111,910.9354838709677,144.73076923076923,356.29545454545456,435.10526315789474,622.1363636363636,765.0384615384615,388.6,5.778783333333333
186,145.06060606060606,229.23333333333332,194.84615384615384,780.6976744186046,1082.673076923077,909.0277777777778,884.8709677419355,137.92307692307693,371.15909090909093,426.9736842105263,629.1590909090909,789.1923076923077,433.6333333333333,5.81002
