,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,A02l_A7L,time
170,456.44736842105266,627.2830188679245,947.5,477.0769230769231,475.54347826086956,724.2058823529412,538.3095238095239,642.5,348.46938775510205,5.285668333333334
171,464.4736842105263,611.2830188679245,987.8636363636364,474.11538461538464,479.3478260869565,720.2647058823529,517.047619047619,626.3421052631579,376.9183673469388,5.3167605
172,482.6578947368421,605.5094339622641,1024.1969696969697,518.9038461538462,435.10869565217394,694.3529411764706,518.3809523809524,650.1578947368421,411.9591836734694,5.347852666666666
173,445.89473684210526,598.566037735849,1017.2121212121212,516.0192307692307,464.9130434782609,685.4705882352941,566.3095238095239,655.5263157894736,402.8979591836735,5.378944833333334
174,476.0,610.7735849056604,1050.5,543.5769230769231,483.2391304347826,691.7352941176471,559.5,652.9736842105264,453.734693877551,5.410037
175,424.4736842105263,562.8490566037735,1055.5454545454545,563.4615384615385,494.10869565217394,695.2941176470588,514.2857142857143,583.8947368421053,431.2040816326531,5.441129166666666
176,458.4736842105263,561.6603773584906,1035.0,593.8269230769231,468.39130434782606,693.9117647058823,543.0,647.7368421052631,468.0,5.472221333333334
177,458.2368421052632,568.0188679245283,1013.2272727272727,641.6923076923077,465.7608695652174,719.3235294117648,526.2142857142857,651.6842105263158,474.7142857142857,5.5033135
178,459.55263157894734,566.188679245283,1041.8030303030303,639.8076923076923,490.1304347826087,709.0882352941177,543.4285714285714,646.9736842105264,494.16326530612247,5.534405666666666
179,427.86842105263156,576.0943396226415,1007.060606060606,669.6153846153846,487.8695652173913,660.9705882352941,502.4761904761905,641.1052631578947,496.1020408163265,5.565497833333334
180,418.94736842105266,584.4905660377359,1031.4545454545455,694.0576923076923,509.95652173913044,679.5588235294117,540.0952380952381,597.0263157894736,527.1836734693877,5.59659
181,449.3157894736842,560.0,1081.5,711.1923076923077,459.17391304347825,677.0294117647059,500.3809523809524,623.1578947368421,534.1428571428571,5.627682166666667
182,431.2894736842105,577.4528301886793,996.6212121212121,742.7884615384615,491.2608695652174,720.8823529411765,526.5714285714286,553.6052631578947,546.0204081632653,5.658774333333334
183,443.94736842105266,533.5849056603773,1046.469696969697,760.4615384615385,455.3478260869565,618.1764705882352,543.9285714285714,607.6578947368421,564.3673469387755,5.6898665
184,414.8157894736842,555.8679245283018,1059.7272727272727,735.4807692307693,479.8478260869565,675.0882352941177,514.4761904761905,584.2894736842105,552.2244897959183,5.720958666666667
185,386.92105263157896,563.9622641509434,1062.0151515151515,769.4423076923077,445.5869565217391,683.1470588235294,558.1190476190476,627.078947368421,596.9183673469388,5.752050833333334
186,418.44736842105266,555.2641509433962,1064.1666666666667,728.3653846153846,473.7608695652174,678.2941176470588,552.7619047619048,561.8157894736842,596.0204081632653,5.783143
187,428.0263157894737,563.4150943396227,1061.378787878788,760.4038461538462,444.2173913043478,620.6176470588235,475.85714285714283,608.0263157894736,571.7551020408164,5.814235166666667
188,409.6578947368421,553.4716981132076,1066.090909090909,794.2307692307693,460.6521739130435,648.1470588235294,545.7142857142857,616.0526315789474,618.8367346938776,5.8453273333333335
189,395.89473684210526,524.566037735849,1016.8030303030303,792.1346153846154,468.8478260869565,672.5294117647059,518.6428571428571,599.078947368421,589.0204081632653,5.8764195
190,418.92105263157896,549.0566037735849,1046.1363636363637,825.2307692307693,441.10869565217394,661.2058823529412,489.3333333333333,569.0,605.0204081632653,5.907511666666667
191,412.2894736842105,529.377358490566,1076.969696969697,851.0,448.5652173913044,656.5882352941177,532.2380952380952,585.7894736842105,602.469387755102,5.9386038333333335
192,439.44736842105266,544.0377358490566,1015.5757575757576,847.0192307692307,467.8478260869565,654.9411764705883,490.4761904761905,541.6578947368421,610.2448979591836,5.969696
193,399.89473684210526,512.3962264150944,1023.1212121212121,863.2884615384615,435.5,605.6176470588235,543.7142857142857,550.078947368421,622.3469387755102,6.000788166666667
194,439.3157894736842,551.4905660377359,1000.2575757575758,818.0384615384615,438.32608695652175,632.6176470588235,522.4285714285714,579.1578947368421,622.1224489795918,6.0318803333333335
195,448.60526315789474,553.3207547169811,1070.0757575757575,833.4423076923077,448.7391304347826,637.5882352941177,477.54761904761904,534.421052631579,621.8163265306123,6.0629725
196,410.3157894736842,518.5849056603773,997.439393939394,851.3461538461538,443.30434782608694,663.7941176470588,509.1904761904762,522.421052631579,598.4897959183673,6.094064666666667
197,430.36842105263156,534.8301886792453,1009.530303030303,801.4230769230769,427.1521739130435,635.9411764705883,533.3809523809524,510.92105263157896,635.8775510204082,6.1251568333333335
198,422.42105263157896,508.8301886792453,1013.5757575757576,835.4807692307693,450.1304347826087,584.7647058823529,520.9047619047619,512.6315789473684,635.2857142857143,6.156249
199,426.05263157894734,530.9622641509434,967.3939393939394,874.8846153846154,417.4130434782609,579.9117647058823,492.2142857142857,562.3684210526316,614.6938775510204,6.187341166666667
200,473.7368421052632,498.3018867924528,980.2424242424242,876.5961538461538,477.17391304347825,602.0588235294117,463.26190476190476,520.4736842105264,671.734693877551,6.2184333333333335
201,436.7894736842105,514.4150943396227,1024.560606060606,831.5384615384615,450.95652173913044,660.7352941176471,496.0952380952381,489.36842105263156,689.8163265306123,6.2495255
202,430.63157894736844,498.0566037735849,1007.8484848484849,860.5,463.04347826086956,597.5294117647059,483.5,523.8157894736842,625.0408163265306,6.280617666666667
203,397.7368421052632,511.77358490566036,1014.3484848484849,852.25,434.54347826086956,667.5294117647059,491.2142857142857,489.1578947368421,646.5102040816327,6.3117098333333335
204,411.13157894736844,495.4339622641509,967.2878787878788,874.2884615384615,449.8695652173913,564.5882352941177,515.952380952381,498.2631578947368,657.469387755102,6.342802
205,396.05263157894734,517.9622641509434,969.1515151515151,872.0192307692307,452.4782608695652,606.6176470588235,502.1190476190476,496.05263157894734,671.3061224489796,6.373894166666667
206,422.7368421052632,507.8867924528302,995.1060606060606,885.4807692307693,469.80434782608694,586.2647058823529,483.7142857142857,484.6842105263158,634.1428571428571,6.4049863333333334
207,386.3157894736842,535.3584905660377,938.7878787878788,875.2692307692307,441.5217391304348,631.9411764705883,479.42857142857144,465.3421052631579,638.6326530612245,6.4360785
208,430.4736842105263,484.1132075471698,898.2727272727273,833.9230769230769,450.17391304347825,620.3529411764706,499.73809523809524,457.07894736842104,644.0612244897959,6.467170666666667
209,409.42105263157896,491.41509433962267,921.8484848484849,898.7884615384615,449.3695652173913,583.0294117647059,499.5952380952381,504.8421052631579,635.1836734693877,6.498262833333333
210,415.55263157894734,483.2641509433962,966.3636363636364,850.1923076923077,429.2173913043478,627.8823529411765,466.0238095238095,448.86842105263156,653.1020408163265,6.529355
211,429.4736842105263,502.64150943396226,951.2727272727273,835.2307692307693,442.4130434782609,584.7352941176471,476.57142857142856,503.6578947368421,661.5714285714286,6.560447166666667
212,406.7631578947368,483.0,950.3787878787879,829.6346153846154,429.5652173913044,618.2058823529412,495.2142857142857,449.2631578947368,600.1428571428571,6.591539333333333
213,372.7368421052632,491.41509433962267,944.560606060606,880.0384615384615,432.0,580.2058823529412,467.9761904761905,471.8421052631579,624.9591836734694,6.6226315
214,424.07894736842104,501.20754716981133,942.3484848484849,855.9615384615385,439.0217391304348,594.3823529411765,501.3809523809524,482.2631578947368,647.204081632653,6.653723666666667
215,407.8421052631579,499.0,941.530303030303,849.25,425.04347826086956,637.8529411764706,499.0952380952381,441.2894736842105,586.8775510204082,6.684815833333333
216,380.0,488.2830188679245,901.5909090909091,831.6538461538462,437.5,578.1176470588235,478.57142857142856,460.92105263157896,667.8367346938776,6.715908
217,434.1578947368421,524.2264150943396,929.6666666666666,844.5961538461538,422.9130434782609,566.3823529411765,448.9761904761905,475.0,634.0612244897959,6.747000166666667
218,422.39473684210526,502.54716981132077,910.7424242424242,864.8076923076923,429.60869565217394,561.0,461.3333333333333,456.8421052631579,618.4285714285714,6.778092333333333
219,400.10526315789474,487.811320754717,926.0151515151515,857.9038461538462,402.4782608695652,541.8529411764706,505.45238095238096,434.6842105263158,654.9183673469388,6.8091845
220,429.05263157894734,484.1698113207547,979.469696969697,842.1538461538462,427.5869565217391,603.9705882352941,478.6190476190476,458.07894736842104,649.3061224489796,6.840276666666667
221,441.89473684210526,482.22641509433964,959.1969696969697,886.3461538461538,423.17391304347825,555.5588235294117,474.73809523809524,479.3157894736842,598.0612244897959,6.871368833333333
222,407.7105263157895,471.8679245283019,950.1515151515151,868.25,431.1304347826087,560.5294117647059,436.1666666666667,440.8421052631579,585.0408163265306,6.902461
223,424.57894736842104,450.79245283018867,885.9242424242424,819.0192307692307,430.7608695652174,570.7352941176471,467.3809523809524,430.92105263157896,615.0,6.933553166666667
224,403.8157894736842,474.64150943396226,917.969696969697,835.7307692307693,408.60869565217394,573.1470588235294,476.92857142857144,392.10526315789474,644.1428571428571,6.964645333333333
225,432.4736842105263,516.9245283018868,907.060606060606,836.1153846153846,414.7826086956522,620.0588235294117,458.42857142857144,442.5,629.4285714285714,6.9957375
226,346.1842105263158,473.0188679245283,921.0454545454545,861.2115384615385,395.2608695652174,625.8235294117648,448.1904761904762,432.36842105263156,597.469387755102,7.026829666666667
227,416.7105263157895,502.2830188679245,897.5,837.4807692307693,429.19565217391306,616.2352941176471,463.0,423.8157894736842,669.8367346938776,7.057921833333333
228,385.55263157894734,497.188679245283,880.6969696969697,846.6153846153846,415.7608695652174,542.1176470588235,471.57142857142856,435.5,603.7551020408164,7.089014
229,397.39473684210526,454.75471698113205,854.0757575757576,852.0384615384615,399.67391304347825,500.47058823529414,467.45238095238096,425.8157894736842,588.3061224489796,7.120106166666667
230,374.3157894736842,486.9811320754717,894.3333333333334,808.1153846153846,419.45652173913044,550.4117647058823,446.7142857142857,457.7894736842105,600.9795918367347,7.151198333333333
231,370.7631578947368,479.3207547169811,890.1818181818181,814.4615384615385,427.89130434782606,548.8529411764706,451.0238095238095,416.5263157894737,583.6734693877551,7.182290500000001
232,380.10526315789474,494.7169811320755,882.5,777.6538461538462,429.1521739130435,506.8529411764706,427.95238095238096,402.7105263157895,598.265306122449,7.213382666666667
233,357.3421052631579,487.79245283018867,862.030303030303,790.2307692307693,397.0,551.7647058823529,436.8333333333333,423.89473684210526,604.3673469387755,7.244474833333333
234,370.7631578947368,478.49056603773585,897.3333333333334,759.4230769230769,403.2391304347826,558.9411764705883,426.1904761904762,405.36842105263156,584.6326530612245,7.275567000000001
235,353.3157894736842,467.9056603773585,857.3636363636364,807.8269230769231,393.39130434782606,550.9705882352941,453.6666666666667,449.2368421052632,603.6734693877551,7.306659166666667
236,390.8421052631579,460.58490566037733,847.8484848484849,813.1538461538462,421.2173913043478,537.0882352941177,458.1190476190476,460.2894736842105,599.7551020408164,7.337751333333333
237,368.42105263157896,471.33962264150944,853.3181818181819,794.0384615384615,429.4130434782609,582.2647058823529,466.3333333333333,424.0263157894737,583.8367346938776,7.3688435000000005
238,376.0,456.22641509433964,871.2424242424242,807.0384615384615,406.2608695652174,575.4705882352941,433.3809523809524,423.6842105263158,571.1224489795918,7.399935666666667
239,357.0263157894737,478.47169811320754,857.9242424242424,837.8076923076923,405.2173913043478,529.5,496.5952380952381,397.44736842105266,594.8775510204082,7.431027833333333
240,395.7105263157895,488.0,840.469696969697,773.8846153846154,406.0,570.0588235294117,473.14285714285717,446.3421052631579,597.9183673469388,7.4621200000000005
241,383.7894736842105,463.8490566037736,824.8787878787879,789.8846153846154,426.7391304347826,585.5,459.92857142857144,425.07894736842104,585.1632653061224,7.493212166666667
242,383.7368421052632,483.6792452830189,857.8030303030303,792.5384615384615,398.10869565217394,542.1176470588235,441.6904761904762,439.2368421052632,547.2448979591836,7.524304333333333
243,365.9736842105263,480.07547169811323,865.030303030303,804.0576923076923,415.5217391304348,563.2941176470588,447.9761904761905,423.7631578947368,609.7142857142857,7.5553965000000005
244,382.0,482.52830188679246,832.7727272727273,814.7115384615385,422.1521739130435,573.5,468.3809523809524,427.44736842105266,583.4489795918367,7.586488666666667
245,395.42105263157896,470.9056603773585,848.3333333333334,797.6730769230769,419.2391304347826,576.4117647058823,455.45238095238096,433.2368421052632,554.0204081632653,7.617580833333333
246,388.42105263157896,478.8490566037736,863.3181818181819,768.1153846153846,434.9130434782609,600.1470588235294,440.7857142857143,409.3421052631579,614.0816326530612,7.6486730000000005
247,371.7368421052632,495.4339622641509,839.8939393939394,777.6346153846154,417.7826086956522,575.4705882352941,453.6666666666667,414.7631578947368,582.265306122449,7.679765166666667
248,392.55263157894734,474.9622641509434,857.7727272727273,812.0769230769231,378.2391304347826,558.8823529411765,441.2142857142857,393.3421052631579,555.8163265306123,7.710857333333333
249,391.2368421052632,483.811320754717,812.8484848484849,805.5961538461538,392.32608695652175,530.6470588235294,429.54761904761904,407.42105263157896,587.0612244897959,7.7419495000000005
250,381.1842105263158,465.0566037735849,875.1212121212121,737.5192307692307,385.19565217391306,542.2941176470588,422.2857142857143,385.5,573.9795918367347,7.773041666666667
251,376.6842105263158,458.49056603773585,834.7727272727273,798.2115384615385,392.5652173913044,595.5882352941177,426.8333333333333,408.3157894736842,559.7755102040817,7.804133833333333
