,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,nSyb_A4R,nSyb_A5R,nSyb_A6R,nSyb_A7R,time
1306,711.7636363636364,932.2015503875969,927.2834645669292,672.6960784313726,1269.2794871794872,1244.9088838268792,1093.6615776081426,835.2912621359224,131.74963403614458
1307,682.9545454545455,911.6434108527131,899.4803149606299,661.5784313725491,1288.4666666666667,1241.4533029612755,1122.5979643765904,803.9514563106796,131.8505143072289
1308,677.4454545454546,903.0852713178294,896.7637795275591,675.7254901960785,1274.4128205128204,1260.7152619589976,1119.910941475827,808.7119741100323,131.95139457831326
1309,696.6545454545454,915.8062015503876,911.2283464566929,693.8627450980392,1275.9153846153847,1226.4168564920274,1100.7582697201017,819.1844660194175,132.0522748493976
1310,679.5,890.0852713178294,899.5354330708661,713.4215686274509,1275.9384615384615,1241.7835990888382,1103.1501272264632,811.9741100323624,132.15315512048193
1311,709.3454545454546,906.8449612403101,908.2283464566929,718.4509803921569,1277.5384615384614,1239.619589977221,1111.6106870229007,808.042071197411,132.25403539156628
1312,702.5,947.046511627907,888.4488188976378,694.3529411764706,1280.0307692307692,1225.8246013667426,1107.5190839694656,806.4012944983818,132.3549156626506
1313,689.0272727272727,907.5658914728682,902.8346456692914,673.6078431372549,1252.7358974358974,1247.7835990888382,1111.5750636132316,810.6116504854369,132.45579593373495
1314,688.8090909090909,912.5426356589147,917.6929133858267,682.0784313725491,1270.7128205128206,1236.5398633257403,1107.3740458015268,830.6181229773463,132.55667620481927
1315,699.5636363636364,906.7519379844962,891.2283464566929,675.8725490196078,1271.179487179487,1231.4510250569476,1124.4478371501273,829.0355987055016,132.65755647590362
1316,698.2727272727273,880.4806201550388,899.2283464566929,657.1960784313726,1263.4051282051282,1239.5193621867882,1099.1323155216285,821.9644012944984,132.75843674698794
1317,667.5181818181818,903.4573643410853,890.8425196850394,678.5784313725491,1261.6205128205129,1244.0341685649203,1100.1781170483462,827.705501618123,132.8593170180723
1318,691.0545454545454,888.8294573643411,912.2992125984252,682.3039215686274,1277.946153846154,1229.5876993166287,1107.0814249363868,798.6537216828478,132.96019728915664
1319,677.6,933.953488372093,882.5905511811023,686.843137254902,1262.7717948717948,1254.7129840546697,1122.8396946564885,810.7540453074433,133.06107756024096
1320,700.8454545454546,893.3643410852713,872.9212598425197,664.843137254902,1253.974358974359,1238.9521640091116,1093.1017811704835,823.4498381877023,133.1619578313253
1321,694.709090909091,907.3333333333334,916.1259842519685,703.9411764705883,1269.0820512820512,1228.6013667425968,1114.1526717557251,809.8025889967638,133.26283810240963
1322,685.7545454545455,901.5348837209302,903.0944881889764,675.9803921568628,1271.974358974359,1232.9066059225513,1107.3155216284988,824.2880258899677,133.36371837349398
1323,661.9636363636364,909.4108527131783,939.1023622047244,657.843137254902,1262.6717948717949,1230.1343963553531,1108.5776081424935,815.4466019417475,133.4645986445783
1324,698.2545454545455,907.2248062015503,902.1023622047244,697.4901960784314,1255.2692307692307,1233.8337129840547,1107.4707379134861,833.7864077669902,133.56547891566265
1325,690.0727272727273,896.5503875968992,927.6692913385826,678.2156862745098,1268.0589743589744,1223.630979498861,1120.972010178117,811.252427184466,133.666359186747
1326,682.7454545454545,896.3953488372093,900.7322834645669,677.6862745098039,1261.5846153846153,1248.478359908884,1099.3180661577608,812.0194174757281,133.76723945783132
1327,685.0454545454545,913.6666666666666,909.1338582677165,685.2058823529412,1267.502564102564,1243.619589977221,1115.0992366412213,821.0323624595469,133.86811972891567
1328,691.0181818181818,902.6976744186046,925.3228346456693,701.7843137254902,1262.2794871794872,1224.0865603644647,1104.3740458015268,816.3689320388349,133.969
1329,682.2,884.3100775193799,907.7480314960629,679.8235294117648,1277.6589743589743,1234.268792710706,1105.9083969465648,817.3333333333334,134.06988027108434
1330,674.6636363636363,887.031007751938,892.8582677165355,662.0,1268.5435897435898,1242.8109339407745,1117.0407124681933,812.9223300970874,134.17076054216867
1331,710.0272727272727,894.3410852713179,898.6062992125984,676.8627450980392,1277.3179487179486,1242.248291571754,1103.9745547073792,816.7766990291262,134.27164081325301
1332,675.209090909091,881.7751937984497,883.9212598425197,678.7549019607843,1274.7282051282052,1234.132118451025,1115.1984732824428,822.504854368932,134.37252108433736
1333,683.0181818181818,882.5271317829457,899.5590551181102,666.4411764705883,1272.851282051282,1212.5945330296126,1108.58524173028,805.1391585760517,134.4734013554217
1334,676.709090909091,911.1860465116279,899.5354330708661,659.6470588235294,1272.6461538461538,1228.8314350797266,1096.234096692112,819.7605177993528,134.57428162650604
1335,676.2727272727273,913.8604651162791,900.5669291338583,677.2352941176471,1289.974358974359,1228.4145785876992,1115.1195928753182,792.588996763754,134.67516189759036
1336,703.5,894.015503875969,918.1259842519685,698.1470588235294,1279.2128205128206,1228.7949886104784,1100.9007633587787,817.9644012944984,134.7760421686747
1337,688.5818181818182,913.7054263565891,926.0944881889764,695.0,1264.997435897436,1241.3485193621868,1115.0381679389313,805.084142394822,134.87692243975903
1338,677.5727272727273,919.9069767441861,896.2204724409448,702.0882352941177,1277.4205128205128,1235.1708428246013,1111.796437659033,806.6796116504854,134.97780271084338
1339,681.290909090909,917.2868217054264,906.6771653543307,659.2745098039215,1288.7333333333333,1227.0296127562642,1109.089058524173,831.2265372168284,135.0786829819277
1340,693.3818181818182,907.9457364341085,886.2362204724409,664.7450980392157,1254.6,1222.74715261959,1096.4223918575065,814.7605177993528,135.17956325301205
1341,687.6454545454545,900.1627906976744,899.4251968503937,708.0784313725491,1272.3410256410257,1208.111617312073,1102.9821882951653,841.4174757281553,135.2804435240964
1342,700.6818181818181,899.3410852713179,912.0787401574803,700.1862745098039,1275.8333333333333,1223.872437357631,1106.0661577608143,811.3042071197411,135.38132379518072
1343,680.4636363636364,879.8449612403101,908.9763779527559,693.656862745098,1265.0153846153846,1224.2756264236903,1109.613231552163,810.7152103559871,135.48220406626507
1344,684.1,907.2635658914729,860.7401574803149,695.0980392156863,1261.7230769230769,1218.8929384965832,1103.2824427480916,822.3300970873786,135.5830843373494
1345,671.7545454545455,874.9069767441861,898.5905511811023,661.6078431372549,1264.0384615384614,1224.5375854214124,1101.7201017811706,826.9126213592233,135.68396460843374
1346,693.5181818181818,888.5658914728682,888.3149606299213,676.9117647058823,1269.4,1236.4669703872437,1085.089058524173,826.6569579288026,135.78484487951806
1347,689.2727272727273,874.937984496124,878.5826771653543,665.4313725490196,1263.7615384615385,1221.9863325740318,1110.9872773536895,808.7734627831716,135.8857251506024
1348,692.8727272727273,901.7364341085271,927.5196850393701,708.3137254901961,1268.451282051282,1230.8519362186787,1094.2315521628498,808.3300970873786,135.98660542168676
1349,681.9454545454546,909.4651162790698,897.3858267716536,709.0588235294117,1252.1179487179488,1222.4510250569476,1096.7175572519084,812.0550161812298,136.08748569277108
1350,706.8454545454546,872.9302325581396,889.2362204724409,683.6960784313726,1261.4333333333334,1241.6879271070616,1085.2748091603053,823.2847896440129,136.18836596385543
1351,660.1272727272727,882.1782945736434,906.9685039370079,674.7156862745098,1274.0179487179487,1235.0592255125284,1106.8167938931297,818.2394822006472,136.28924623493975
1352,675.8,926.2945736434109,895.6062992125984,666.0980392156863,1273.1384615384616,1212.749430523918,1082.1119592875318,800.915857605178,136.3901265060241
1353,678.1090909090909,885.6279069767442,866.4803149606299,695.9901960784314,1261.3794871794871,1219.0637813211845,1099.6005089058524,810.8284789644013,136.49100677710842
1354,683.790909090909,875.3488372093024,915.8110236220473,676.9509803921569,1271.1666666666667,1216.9863325740318,1097.9058524173029,811.0032362459547,136.59188704819277
1355,682.6454545454545,897.8062015503876,886.4803149606299,675.1470588235294,1268.5282051282052,1216.8564920273348,1101.4173027989823,821.504854368932,136.6927673192771
1356,693.6818181818181,853.3023255813954,876.8740157480315,686.3137254901961,1268.251282051282,1228.3302961275626,1092.4783715012722,811.200647249191,136.79364759036145
1357,712.0545454545454,889.1550387596899,899.0787401574803,685.4901960784314,1263.2666666666667,1216.6924829157176,1094.3053435114505,797.1521035598705,136.8945278614458
1358,682.0545454545454,877.3953488372093,889.3385826771654,659.6764705882352,1258.9615384615386,1228.2756264236903,1112.442748091603,811.495145631068,136.99540813253012
1359,693.2181818181818,882.077519379845,876.0944881889764,666.8137254901961,1273.5897435897436,1219.7881548974942,1083.7557251908397,811.252427184466,137.09628840361447
1360,713.2363636363636,887.6124031007752,896.1417322834645,674.6470588235294,1284.0871794871796,1218.0660592255126,1092.4071246819337,838.7281553398059,137.1971686746988
1361,728.8454545454546,881.7596899224807,865.4251968503937,660.6470588235294,1273.2666666666667,1232.232346241458,1108.1399491094148,813.15857605178,137.29804894578314
1362,666.3363636363637,894.1395348837209,903.9606299212599,687.1862745098039,1271.074358974359,1228.5945330296126,1096.7150127226464,805.2588996763754,137.39892921686746
1363,695.2727272727273,877.0542635658915,895.3700787401575,690.1666666666666,1249.376923076923,1218.9703872437358,1110.1577608142493,808.6375404530744,137.4998094879518
1364,680.2636363636364,894.6434108527131,874.1417322834645,698.8627450980392,1248.251282051282,1245.498861047836,1095.8473282442749,831.6828478964401,137.60068975903616
1365,695.1363636363636,891.5813953488372,892.8425196850394,676.4705882352941,1273.8897435897436,1240.863325740319,1105.3969465648854,806.3948220064725,137.70157003012048
1366,676.3636363636364,845.2558139534884,897.9763779527559,708.7549019607843,1261.2769230769231,1224.2209567198179,1097.030534351145,816.6860841423949,137.80245030120483
1367,692.1181818181818,869.5116279069767,863.6062992125984,673.843137254902,1265.123076923077,1232.5785876993166,1086.3460559796438,816.9611650485436,137.90333057228915
1368,692.209090909091,917.6511627906976,843.7007874015748,668.5588235294117,1258.4794871794873,1218.0250569476082,1097.2493638676845,815.5016181229773,138.0042108433735
1369,680.1727272727272,892.4418604651163,888.8976377952756,692.3333333333334,1252.9641025641026,1218.380410022779,1099.1297709923665,805.1262135922331,138.10509111445782
1370,688.1363636363636,912.8449612403101,868.2204724409448,668.4117647058823,1265.274358974359,1230.246013667426,1097.531806615776,816.8996763754045,138.20597138554217
1371,692.6545454545454,902.2325581395348,863.1732283464567,664.9117647058823,1258.0358974358974,1211.9863325740318,1104.8727735368957,796.4433656957929,138.30685165662652
1372,697.0818181818182,916.5426356589147,882.5354330708661,682.8921568627451,1248.825641025641,1227.2004555808655,1100.0458015267175,815.2233009708738,138.40773192771084
1373,699.9727272727273,852.3333333333334,885.2992125984252,686.5784313725491,1253.1205128205129,1215.635535307517,1102.9592875318067,816.957928802589,138.5086121987952
1374,671.8818181818182,853.5813953488372,869.5590551181102,673.843137254902,1241.4025641025642,1211.4738041002279,1087.6310432569974,814.495145631068,138.6094924698795
1375,681.7727272727273,872.7906976744187,882.5905511811023,657.1176470588235,1265.5589743589744,1233.7813211845103,1093.8956743002545,819.3236245954693,138.71037274096386
1376,684.0909090909091,874.1705426356589,895.1417322834645,647.2254901960785,1261.1641025641027,1227.1457858769932,1103.613231552163,804.4304207119741,138.81125301204818
1377,669.3272727272728,864.7209302325581,891.1811023622047,667.0784313725491,1272.0282051282052,1218.9316628701595,1098.5801526717557,806.5145631067961,138.91213328313253
1378,683.4181818181818,860.2945736434109,886.2677165354331,680.156862745098,1241.3794871794871,1236.3485193621868,1094.1908396946565,813.747572815534,139.01301355421685
1379,687.9454545454546,897.6511627906976,859.0944881889764,703.6176470588235,1251.8461538461538,1239.2984054669703,1105.4071246819337,816.1974110032362,139.1138938253012
1380,693.1,889.6124031007752,867.992125984252,673.9705882352941,1253.548717948718,1232.1685649202734,1075.6844783715012,787.7216828478964,139.21477409638555
1381,674.8818181818182,871.7674418604652,871.9527559055118,671.4019607843137,1253.6923076923076,1229.2733485193621,1101.2875318066158,796.5436893203884,139.31565436746988
1382,685.2454545454545,873.3023255813954,905.7244094488188,657.1176470588235,1243.5641025641025,1204.3234624145787,1101.2468193384225,803.5631067961165,139.41653463855423
1383,691.8818181818182,876.2325581395348,862.2834645669292,689.2254901960785,1248.3179487179486,1220.4624145785876,1099.9567430025445,814.0679611650486,139.51741490963855
1384,665.3454545454546,856.8604651162791,868.1653543307086,662.0686274509804,1243.4589743589743,1215.4760820045558,1098.0661577608143,802.5857605177994,139.6182951807229
1385,701.1545454545454,855.8914728682171,855.6771653543307,682.0392156862745,1252.3102564102564,1208.621867881549,1097.3180661577608,794.8090614886731,139.71917545180722
1386,676.6818181818181,847.5658914728682,878.6850393700787,674.7843137254902,1259.474358974359,1219.6628701594534,1106.0508905852416,804.3818770226537,139.82005572289157
1387,687.1636363636363,840.5813953488372,873.503937007874,687.8921568627451,1243.7435897435898,1202.858769931663,1087.620865139949,802.957928802589,139.92093599397592
1388,702.8363636363637,876.2945736434109,865.3464566929134,667.5882352941177,1261.871794871795,1197.3166287015945,1085.8422391857507,810.1844660194175,140.02181626506024
1389,687.6272727272727,852.4496124031008,895.6062992125984,654.4509803921569,1252.0435897435898,1217.751708428246,1089.9821882951653,816.2718446601941,140.1226965361446
1390,681.2363636363636,883.3953488372093,884.0157480314961,661.1862745098039,1260.4923076923078,1210.0592255125284,1084.6539440203562,790.7961165048544,140.2235768072289
1391,678.0363636363636,861.3023255813954,879.5354330708661,678.5686274509804,1256.3974358974358,1211.1389521640092,1089.824427480916,801.4724919093851,140.32445707831326
1392,670.9181818181818,889.1162790697674,855.4724409448819,671.2450980392157,1234.3076923076924,1214.5261958997721,1097.5801526717557,803.2330097087379,140.42533734939758
1393,688.0181818181818,832.2325581395348,890.1102362204724,678.7941176470588,1241.2230769230769,1208.870159453303,1093.618320610687,811.4854368932039,140.52621762048193
